hex_id,x,y,land,building,parking,type,floor_ratio,t_floor,room,living_room,bathroom,partition,class,area,nimby,crime,school,green,trans,medical,rich_poor_gap,income_median,urban_index,a65_a0a14_rat,mean_rent,district,age,ping,pred_ping,diff
894ba0a462fffff,121.50642986479517,25.03402699485143,1.0,1.0,0.0,2.0,0.571,7.0,1.0,1.0,1.0,1.0,1.0,12.23,1.0,17.0,1.0,0.0,2.0,7.0,1.811074879903705e-7,61.6125364,1.201785851173782,152.799,1661.468,0.00286,36.47,77.67770492000001,69.21315923167542,-8.464545688324591
894ba0a4883ffff,121.57433099186716,25.04687100418232,1.0,1.0,1.0,1.0,0.833,12.0,3.0,2.0,2.0,1.0,1.0,51.854,0.0,15.0,1.0,3.0,8.0,4.0,3.3754419171147605e-6,51.8915452,1.123431180259538,259.897,1905.313,0.40066,26.304,87.17262368000002,87.52800462579137,0.35538094579135304
894ba0a4a93ffff,121.5633070289918,25.02811800456984,1.0,1.0,0.0,2.0,0.714,7.0,3.0,2.0,2.0,1.0,1.0,32.476,0.0,7.0,0.0,0.0,5.0,16.0,4.831657837412949e-7,57.2183673,1.123431180259538,251.656,1870.376,0.40066,27.545,70.82081456,73.28687464698291,2.466060086982907
894ba0a40dbffff,121.50656598690271,25.04116301193888,1.0,1.0,0.0,1.0,0.867,15.0,2.0,1.0,1.0,1.0,1.0,29.421,4.0,15.0,0.0,1.0,10.0,7.0,2.203504079657398e-6,52.939358600000006,0.8758391766346513,323.093,1839.113,1.0,34.561,80.51672596,80.33818464190031,-0.17854131809968976
894ba0a4ccbffff,121.55377202739646,25.05105898019441,1.0,1.0,0.0,2.0,0.714,7.0,1.0,0.0,1.0,1.0,1.0,17.869,3.0,11.0,1.0,3.0,4.0,24.0,-3.532107743977894e-6,68.94752190000001,1.3448001818961128,110.323,2092.574,0.15267,41.258,112.48777892,110.98259679022605,-1.5051821297739423
894ba0a43b7ffff,121.53885399994384,25.03584498774068,2.0,1.0,0.0,1.0,0.357,14.0,3.0,2.0,2.0,1.0,1.0,13.534,1.0,1.0,1.0,0.0,1.0,2.0,-8.809517978739741e-6,83.2236152,1.259315372838953,111.199,1963.925,0.0,32.667,18.47214924,70.5269940589185,52.054844818918504
894ba0a45c3ffff,121.51673600148256,25.06271699213549,1.0,1.0,0.0,1.0,0.571,14.0,1.0,1.0,1.0,1.0,1.0,12.569,5.0,10.0,1.0,2.0,2.0,6.0,1.235873133315598e-6,59.408746400000005,1.0450340557612128,112.893,1982.097,0.52195,37.468,83.54021064000001,84.18752793546747,0.6473172954674595
894ba5696c7ffff,121.50462700124116,25.12937240075756,1.0,1.0,0.0,2.0,0.778,9.0,2.0,2.0,1.0,1.0,1.0,26.148,0.0,6.0,0.0,2.0,5.0,1.0,3.69316695780927e-7,56.0612245,1.0283727376965008,217.864,1461.371,0.59608,26.786,71.13354324000001,66.97375507359327,-4.1597881664067415
894ba0a5967ffff,121.5690045071804,24.99172107377981,24.0,1.0,1.0,2.0,0.6,5.0,4.0,2.0,2.0,1.0,0.0,50.112,1.0,7.0,1.0,0.0,2.0,8.0,-1.8888053381390052e-6,61.11224490000001,0.8766219253524274,181.32,1147.691,0.80751,23.1,70.78412018,72.20096672357388,1.4168465435738824
894ba0a45bbffff,121.5274049907585,25.066243007344312,1.0,1.0,0.0,2.0,0.7,10.0,1.0,0.0,1.0,1.0,1.0,8.676,1.0,28.0,1.0,0.0,9.0,2.0,2.923498151032982e-6,50.04052480000001,1.344965233176035,242.422,1817.253,0.31615,40.067,54.174458660000006,62.951742615876796,8.77728395587679
894ba0a4e3bffff,121.55896402968044,25.03131800565464,2.0,1.0,0.0,5.0,0.5,4.0,4.0,2.0,2.0,1.0,1.0,52.393,4.0,11.0,0.0,1.0,7.0,20.0,-1.9280777478931802e-7,57.2408163,1.123431180259538,269.147,2346.267,0.40066,22.672,69.99072818,69.98288858431886,-0.00783959568114767
894ba0a4103ffff,121.54052501616091,25.04711500138376,1.0,1.0,1.0,1.0,0.583,12.0,2.0,2.0,1.0,1.0,1.0,33.226,3.0,8.0,1.0,1.0,2.0,7.0,2.6923480019866504e-7,60.06938780000001,1.344965233176035,245.137,1810.097,0.31615,38.333,89.22883128000001,78.67171007802492,-10.557121201975093
894ba0a430bffff,121.53110702593398,25.025081995420663,4.0,1.0,0.0,5.0,1.0,5.0,7.0,0.0,7.0,1.0,1.0,12.039,0.0,4.0,0.0,1.0,1.0,11.0,-6.7149191555467886e-6,75.0457726,1.259315372838953,124.653,2028.316,0.0,33.856,73.074709,60.419767052196555,-12.654941947803444
894ba1d364fffff,121.5895168211262,25.06881679644287,1.0,1.0,0.0,1.0,0.25,12.0,1.0,1.0,1.0,1.0,1.0,13.443,0.0,6.0,1.0,4.0,6.0,2.0,-2.765676367489118e-6,69.644898,1.3570544322769913,179.675,1731.728,0.58423,31.116,76.76827934,73.44836945571016,-3.3199098842898422
894ba0a45bbffff,121.52699503187416,25.06674298786872,1.0,1.0,0.0,2.0,1.0,9.0,0.0,0.0,0.0,0.0,1.0,8.597,1.0,2.0,0.0,0.0,3.0,1.0,2.923498151032982e-6,50.04052480000001,1.344965233176035,242.422,1817.253,0.31615,40.067,80.02779814,59.34147192869576,-20.68632621130424
894ba0a4e4bffff,121.55005901192784,25.024324019916502,2.0,1.0,0.0,1.0,0.833,12.0,1.0,1.0,1.0,1.0,1.0,14.559,1.0,6.0,0.0,1.0,9.0,9.0,-4.720618010845336e-6,71.01341110000001,1.259315372838953,218.005,1956.095,0.0,38.513,114.42894468,102.15296680576127,-12.275977874238734
894ba0a410fffff,121.54199201685468,25.04614601146716,1.0,1.0,0.0,5.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,14.102,8.0,15.0,0.0,3.0,11.0,25.0,1.309758507060706e-6,56.2501458,1.3071981498731249,303.255,2184.963,0.31615,41.71,83.03839020000001,69.48707846347044,-13.55131173652957
894ba1da687ffff,121.57628540870408,24.99170519539206,5.0,1.0,1.0,1.0,0.273,11.0,3.0,2.0,2.0,1.0,1.0,53.86,0.0,1.0,0.0,1.0,1.0,1.0,-2.184735277883209e-6,60.7,0.8766219253524274,139.493,1401.86,0.80751,24.688,53.67825808,53.88344859140031,0.20519051140031053
894ba0a42c3ffff,121.5022460378251,25.02272198676259,2.0,1.0,0.0,5.0,0.2,5.0,1.0,1.0,1.0,1.0,1.0,11.011,1.0,21.0,0.0,1.0,7.0,19.0,5.0054950273212775e-6,45.934110800000006,0.8758391766346513,263.439,1256.249,1.0,24.588,43.59292344000001,53.71393566402196,10.121012224021953
894ba0a4d03ffff,121.58483307231931,25.058808228418297,7.0,1.0,1.0,1.0,0.929,14.0,4.0,2.0,2.0,1.0,0.0,59.683,0.0,3.0,0.0,1.0,2.0,0.0,-3.1056699707389514e-6,65.99562680000001,1.3570544322769913,114.634,1612.91,0.58423,23.649,103.12046404,103.91664406686942,0.7961800268694219
894ba0a4357ffff,121.52912797477524,25.02402398969234,1.0,1.0,0.0,2.0,0.714,7.0,0.0,1.0,1.0,1.0,1.0,9.453,0.0,8.0,0.0,3.0,4.0,17.0,-4.454725579052822e-6,70.34227410000001,1.259315372838953,136.064,1981.867,0.0,37.419,114.248448,110.24131937259651,-4.007128627403489
894ba0a4373ffff,121.53228401277784,25.02262299648608,1.0,1.0,0.0,1.0,0.286,14.0,3.0,2.0,2.0,1.0,1.0,40.384,0.0,10.0,1.0,3.0,2.0,4.0,-5.555324316621213e-6,72.9104956,1.259315372838953,151.245,1594.389,0.0,35.544,71.56362782000001,80.4719582671584,8.908330447158392
894ba0a442fffff,121.51288703154444,25.05286398113373,1.0,1.0,2.0,1.0,0.857,14.0,1.0,1.0,1.0,1.0,1.0,26.777,25.0,10.0,0.0,1.0,10.0,12.0,2.247049831614324e-6,51.670845500000006,1.0450340557612128,209.747,1938.405,0.52195,29.363,42.94697012,66.01126045452108,23.064290334521075
894ba0a596fffff,121.5674620222149,24.9895470007274,6.0,1.0,0.0,1.0,0.417,12.0,2.0,2.0,1.0,1.0,0.0,27.11,1.0,7.0,1.0,0.0,2.0,8.0,-2.167860749439599e-6,61.628863,0.8766219253524274,180.894,1280.642,0.80751,34.717,62.52325656,63.15668570008282,0.6334291400828178
894ba0a46a7ffff,121.50222499924814,25.04206201296396,1.0,1.0,1.0,1.0,0.4,15.0,2.0,2.0,1.0,1.0,1.0,27.322,0.0,14.0,0.0,0.0,3.0,2.0,2.559811149141475e-6,51.944606400000005,0.8758391766346513,301.232,1787.719,1.0,35.161,58.561585840000006,62.02271962228686,3.4611337822868506
894ba0a4a13ffff,121.5676616791485,25.022262784197125,1.0,1.0,0.0,5.0,1.0,5.0,4.0,2.0,2.0,1.0,1.0,37.017,0.0,0.0,0.0,0.0,0.0,0.0,3.354467439380777e-6,50.9093294,1.123431180259538,247.447,1508.357,0.40066,23.944,48.59955754,50.696055003133196,2.096497463133197
894ba0a4cd7ffff,121.55367597078612,25.055862020261515,3.0,1.0,1.0,1.0,0.615,13.0,2.0,2.0,1.0,1.0,1.0,35.946,1.0,6.0,0.0,3.0,0.0,6.0,-6.640170635361752e-6,80.39212830000001,1.3448001818961128,106.655,1815.252,0.15267,21.226,80.3987089,83.073074826025,2.674365926025004
894ba0a4c83ffff,121.5607730120238,25.05958400436657,1.0,1.0,0.0,5.0,0.25,4.0,3.0,2.0,2.0,1.0,1.0,29.179,0.0,7.0,0.0,2.0,2.0,26.0,-7.256716526716702e-6,72.67696790000001,1.3448001818961128,142.348,1550.344,0.15267,44.414,61.68821148,89.59767989549096,27.909468415490956
894ba0a6bb3ffff,121.57455057076136,25.080472516861377,5.0,1.0,1.0,1.0,0.583,12.0,3.0,2.0,2.0,1.0,0.0,47.444,0.0,2.0,0.0,1.0,7.0,11.0,-1.9906559758098846e-7,62.7860058,1.3570544322769913,110.659,1724.102,0.58423,33.838,129.6435586,128.57733186125355,-1.066226738746451
894ba0a4ccbffff,121.55433302817602,25.05141998876418,1.0,1.0,0.0,1.0,0.917,12.0,1.0,1.0,1.0,1.0,1.0,25.256,3.0,11.0,1.0,3.0,4.0,24.0,-3.532107743977894e-6,68.94752190000001,1.3448001818961128,110.323,2092.574,0.15267,41.258,80.97226520000001,92.365847605014,11.393582405013987
894ba1d32a3ffff,121.61210102104212,25.070681979446988,1.0,1.0,0.0,5.0,1.0,5.0,3.0,2.0,2.0,1.0,1.0,37.942,1.0,8.0,0.0,2.0,4.0,19.0,1.0977696141101325e-6,59.8930029,1.3570544322769913,80.247,1426.671,0.58423,27.815,55.55793596,48.88740604135482,-6.67052991864518
894ba0a4a83ffff,121.566256033986,25.026261999749707,3.0,1.0,0.0,5.0,0.5,4.0,3.0,2.0,2.0,1.0,1.0,27.564,0.0,7.0,0.0,1.0,5.0,20.0,1.968641783844414e-6,53.9309038,1.123431180259538,253.718,1602.218,0.40066,24.727,56.45116312000001,61.92632736501071,5.475164245010696
894ba56920fffff,121.52848399315424,25.112954012636536,1.0,1.0,0.0,5.0,0.6,5.0,3.0,2.0,2.0,1.0,1.0,34.064,0.0,7.0,0.0,4.0,3.0,21.0,-1.5608957850480884e-6,65.1653061,0.9823262839879154,180.034,1376.746,0.65284,30.603,58.71233032,56.4019976503104,-2.3103326696896005
894ba0a4513ffff,121.52156003821716,25.063687993708857,1.0,1.0,0.0,2.0,1.0,8.0,1.0,1.0,1.0,1.0,1.0,8.779,2.0,13.0,0.0,2.0,8.0,18.0,1.3501544737433962e-7,57.6629738,1.344965233176035,211.237,1963.806,0.31615,29.797,82.70185976,70.55298759804374,-12.148872161956263
894ba0a4c2bffff,121.57042200750226,25.04992000528142,1.0,1.0,0.0,1.0,0.214,14.0,0.0,1.0,1.0,1.0,1.0,13.095,3.0,15.0,1.0,1.0,6.0,2.0,1.7314489822815602e-6,53.583381900000006,1.2643669100042352,254.477,1843.931,0.15267,41.528,59.563904400000006,80.00674107209142,20.44283667209141
894ba0b497bffff,121.4967679611858,25.1349700033362,2.0,1.0,1.0,1.0,0.75,24.0,3.0,2.0,2.0,1.0,1.0,57.145,0.0,4.0,2.0,7.0,7.0,2.0,5.0121412504677945e-6,44.8332362,1.0283727376965008,154.488,1270.976,0.59608,36.491,60.3126681,64.11908605925125,3.8064179592512417
894ba0a4c0fffff,121.5649724293337,25.05161641866509,1.0,1.0,0.0,1.0,0.222,18.0,1.0,1.0,1.0,1.0,1.0,16.771,0.0,18.0,1.0,3.0,10.0,25.0,1.2157186365579024e-6,57.221865900000005,1.3448001818961128,257.473,1976.569,0.15267,35.679,83.4797145,87.48358734101346,4.003872841013461
894ba0a4e2fffff,121.5660930059692,25.030831017080143,2.0,1.0,0.0,1.0,0.231,13.0,3.0,2.0,2.0,1.0,1.0,25.54,0.0,3.0,1.0,3.0,4.0,0.0,-4.0017885130972293e-7,59.11457730000001,1.123431180259538,246.362,1856.384,0.40066,15.543,90.0549507,85.20943328326267,-4.845517416737337
894ba0a602fffff,121.5069693404977,25.08783620729664,3.0,1.0,1.0,1.0,0.867,15.0,2.0,2.0,1.0,1.0,0.0,30.168,2.0,10.0,1.0,0.0,3.0,15.0,5.3496748959857785e-6,43.103790100000005,0.9819666023739572,193.207,1418.335,0.65284,19.94,49.210469380000006,50.320776180089126,1.1103068000891199
894ba1d3277ffff,121.61175996140196,25.06154997975638,1.0,1.0,0.0,2.0,0.714,7.0,1.0,1.0,1.0,1.0,1.0,11.873,0.0,5.0,0.0,0.0,5.0,1.0,-0.0000123395734295,89.30000000000001,1.1427165495169065,99.838,1518.166,0.22945,25.062,72.09586162000001,71.75744557773173,-0.33841604226827826
894ba0a43dbffff,121.51990402560676,25.026011003659107,1.0,1.0,1.0,1.0,0.429,14.0,3.0,2.0,2.0,1.0,1.0,50.342,0.0,15.0,0.0,1.0,13.0,18.0,-3.219907473857137e-6,71.03061220000001,1.292726678731812,183.175,1906.948,0.00286,33.185,75.9259615,77.5985274088899,1.6725659088898936
894ba1da6d7ffff,121.57114796413629,24.987520005082487,1.0,1.0,1.0,2.0,0.714,7.0,2.0,1.0,1.0,1.0,1.0,31.814,1.0,0.0,1.0,0.0,9.0,2.0,2.6473774139433727e-6,50.7985423,0.8766219253524274,251.452,1286.014,0.80751,33.977,45.26334418,57.064581251385846,11.801237071385849
894ba0a6ac3ffff,121.5381589725326,25.0663709990058,1.0,1.0,0.0,5.0,0.4,5.0,2.0,2.0,1.0,1.0,1.0,22.349,3.0,9.0,0.0,0.0,5.0,2.0,4.175406567581517e-6,48.4265306,1.344965233176035,214.311,1686.706,0.31615,34.768,46.98269076,52.95718322958621,5.97449246958621
894ba5692a3ffff,121.5293550405322,25.12055199831749,1.0,1.0,0.0,1.0,0.182,11.0,2.0,2.0,2.0,1.0,1.0,18.952,0.0,8.0,1.0,1.0,3.0,11.0,-3.512773257802436e-6,65.3661808,0.9819666023739572,172.395,1810.874,0.65284,22.83,89.70255242,81.66876626570576,-8.033786154294248
894ba0a41a3ffff,121.54578918663124,25.053832593864684,2.0,1.0,0.0,2.0,0.286,7.0,3.0,2.0,2.0,1.0,1.0,50.587,0.0,4.0,1.0,1.0,3.0,16.0,-6.869465637377385e-6,80.74518950000001,1.344808418847325,99.049,2378.773,0.15267,34.665,79.07209136,81.34650972021528,2.2744183602152788
894ba0a6377ffff,121.51505199331558,25.07010798671753,1.0,1.0,2.0,2.0,0.167,6.0,2.0,2.0,1.0,1.0,1.0,50.233,1.0,8.0,0.0,0.0,6.0,19.0,3.948614688761364e-6,47.5909621,1.0450340557612128,256.023,1900.521,0.52195,40.92,75.64761314,59.188089957120546,-16.459523182879458
894ba0a4d23ffff,121.59421756006508,25.05737088856165,1.0,1.0,1.0,2.0,0.778,9.0,3.0,2.0,2.0,1.0,1.0,47.471,0.0,4.0,1.0,0.0,6.0,2.0,-8.130048668985807e-6,78.15276970000001,1.1468107262909342,114.059,1511.353,0.22945,13.698,80.68069364,77.20197351359778,-3.478720126402223
894ba0a458fffff,121.52353699390012,25.06552400768992,1.0,1.0,0.0,1.0,0.538,13.0,1.0,1.0,1.0,1.0,1.0,12.663,1.0,22.0,1.0,2.0,5.0,9.0,1.121549314073121e-6,54.012244900000006,1.344965233176035,238.939,2007.766,0.31615,35.221,77.39340612000001,80.87889238971681,3.4854862697168016
894ba0a4e53ffff,121.5459672182547,25.027999987373136,1.0,1.0,0.0,1.0,0.765,17.0,2.0,2.0,1.0,1.0,1.0,31.13,1.0,6.0,1.0,1.0,0.0,14.0,-3.370699256091544e-6,65.5253644,1.259315372838953,265.953,1888.77,0.0,35.864,79.02316552,86.22765899325285,7.204493473252839
894ba1da6cbffff,121.56735271258376,24.98357936204872,5.0,1.0,1.0,1.0,0.643,14.0,3.0,2.0,2.0,1.0,0.0,44.803,0.0,2.0,0.0,1.0,2.0,4.0,2.19267159109622e-6,54.3553936,0.8766219253524274,174.873,1149.344,0.80751,29.502,75.73389451999999,77.78161729809031,2.0477227780903178
894ba0a59c3ffff,121.55355300826652,24.99916498316413,1.0,1.0,0.0,5.0,0.333,6.0,0.0,1.0,1.0,1.0,1.0,23.894,4.0,4.0,1.0,0.0,4.0,17.0,1.728989009746739e-6,56.0338192,0.8766219253524274,265.368,1483.122,0.80751,34.675,69.47237874000001,61.26460007680977,-8.20777866319024
894ba0a4427ffff,121.51503497805214,25.05470598817557,1.0,1.0,0.0,1.0,1.0,14.0,0.0,0.0,0.0,0.0,1.0,9.259,1.0,13.0,0.0,1.0,7.0,10.0,2.240705707501335e-6,54.7752187,1.0450340557612128,172.886,1971.942,0.52195,33.424,71.27833728,61.857108818286,-9.421228461714001
894ba0a6a0bffff,121.5453860170885,25.0634209881832,3.0,1.0,0.0,1.0,0.182,11.0,3.0,2.0,2.0,1.0,1.0,55.502,0.0,4.0,0.0,1.0,1.0,13.0,2.358223164130633e-6,54.654519,1.3448001818961128,319.955,2168.414,0.15267,24.207,59.81712868,68.23896752723329,8.421838847233282
894ba0a4353ffff,121.52534103092056,25.021247987179663,1.0,1.0,0.0,5.0,1.0,4.0,2.0,1.0,1.0,1.0,1.0,14.562,1.0,7.0,1.0,0.0,5.0,5.0,-1.2693678936277907e-6,63.628571400000006,1.2848968117867006,265.579,2103.655,0.00286,34.584,83.7094676,66.03608207504334,-17.673385524956657
894ba0a4517ffff,121.5254449665199,25.063254984590813,1.0,1.0,1.0,2.0,0.8,5.0,2.0,1.0,2.0,1.0,1.0,43.871,3.0,7.0,1.0,1.0,9.0,25.0,-1.436515635714098e-7,57.906997100000005,1.344965233176035,237.071,1997.194,0.31615,29.962,84.18682512000001,54.09793981769405,-30.08888530230596
894ba0a45d3ffff,121.51400199230484,25.06197498415689,1.0,1.0,0.0,2.0,0.889,9.0,2.0,1.0,1.0,1.0,1.0,30.973,0.0,16.0,0.0,1.0,9.0,17.0,2.4507525394658e-6,51.794752200000005,1.0450340557612128,133.98,1855.327,0.52195,42.74,10.36897228,65.82489536890618,55.45592308890618
894ba0a4397ffff,121.52977396805296,25.03624199658458,2.0,1.0,0.0,5.0,0.8,5.0,3.0,2.0,2.0,1.0,1.0,28.728,0.0,1.0,0.0,2.0,9.0,24.0,-7.456664534971988e-6,74.13994170000001,1.2929162566198993,132.993,2223.278,0.00286,14.848,87.19642544,86.85914068294213,-0.33728475705787275
894ba0a413bffff,121.54612496567243,25.044735001886608,1.0,1.0,0.0,2.0,0.857,7.0,1.0,1.0,1.0,1.0,1.0,13.594,0.0,8.0,0.0,1.0,6.0,37.0,-3.314939957584811e-6,71.47463560000001,1.3222193406745284,112.339,2078.238,0.0,40.006,80.91639718,103.07078503309545,22.154387853095443
894ba0a4cc3ffff,121.55527532173102,25.05436719164922,1.0,1.0,1.0,1.0,0.333,12.0,4.0,2.0,2.0,1.0,1.0,63.419,0.0,6.0,1.0,0.0,5.0,13.0,-5.168634459885319e-6,73.3,1.3448001818961128,136.531,1722.088,0.15267,37.602,72.53354954000001,75.59896658221983,3.0654170422198206
894ba0a45d3ffff,121.51387902978524,25.064412986424017,1.0,1.0,1.0,1.0,0.923,13.0,4.0,2.0,2.0,1.0,1.0,52.45,0.0,3.0,4.0,1.0,10.0,9.0,2.4507525394658e-6,51.794752200000005,1.0450340557612128,133.98,1855.327,0.52195,42.74,77.37026552,72.51045156325858,-4.859813956741419
894ba56969bffff,121.50459003704816,25.134899008616287,1.0,1.0,0.0,5.0,0.25,4.0,2.0,0.0,1.0,1.0,1.0,32.621,0.0,9.0,1.0,2.0,11.0,6.0,3.167121392833113e-6,48.6023324,1.0283727376965008,231.695,1506.251,0.59608,26.405,51.49973588,52.034658637948326,0.5349227579483227
894ba0a49d3ffff,121.58937390967708,25.04585080083731,3.0,1.0,0.0,1.0,0.364,11.0,3.0,2.0,1.0,1.0,1.0,29.845,0.0,14.0,1.0,0.0,4.0,3.0,3.0037276636940514e-6,50.3303207,1.1427165495169065,223.972,1640.62,0.22945,36.823,91.13892252,82.2198856588315,-8.919036861168493
894ba0a5da7ffff,121.55547799614976,25.01924198820221,1.0,1.0,0.0,5.0,0.8,5.0,3.0,2.0,2.0,1.0,1.0,30.628,2.0,8.0,0.0,2.0,6.0,17.0,2.1369554284471734e-6,54.8498542,1.224835692707631,248.022,1830.186,0.0,32.569,54.85181708,61.254083836185075,6.402266756185078
894ba0a408bffff,121.5120380285718,25.04589698512381,1.0,1.0,0.0,1.0,0.571,14.0,1.0,0.0,1.0,1.0,1.0,10.993,13.0,11.0,0.0,0.0,7.0,15.0,-6.48030940959999e-8,64.4451895,1.2929162566198993,119.037,1813.394,0.00286,36.029,81.87177338000001,80.9953441425665,-0.8764292374335128
894ba0a4cd7ffff,121.55506602560872,25.057494018719296,1.0,1.0,0.0,5.0,0.25,4.0,3.0,2.0,2.0,1.0,1.0,35.565,0.0,1.0,0.0,2.0,3.0,5.0,-6.640170635361752e-6,80.39212830000001,1.3448001818961128,106.655,1815.252,0.15267,21.226,106.42560288,81.94545017121473,-24.48015270878527
894ba1d324bffff,121.60014918148522,25.054305417022803,1.0,1.0,0.0,2.0,0.1,10.0,2.0,1.0,2.0,1.0,1.0,17.391,0.0,2.0,0.0,2.0,2.0,1.0,3.1157641426502825e-6,49.2664723,1.1427165495169065,157.83,1419.228,0.22945,33.557,82.22813862000001,77.6211538443241,-4.606984775675912
894ba0a5d6bffff,121.54910096039488,25.00198398484009,1.0,1.0,0.0,5.0,1.0,4.0,3.0,2.0,1.0,1.0,1.0,29.091,0.0,3.0,1.0,2.0,8.0,11.0,1.0704078616025009e-6,57.76734690000001,0.8766219253524274,185.292,1227.99,0.80751,33.372,22.34357162,45.86849737932552,23.52492575932552
894ba0a46afffff,121.5019680100968,25.03871101189344,7.0,1.0,1.0,1.0,1.0,15.0,2.0,1.0,1.0,1.0,0.0,19.817,3.0,24.0,1.0,3.0,10.0,12.0,3.4793648136145315e-6,49.7991254,0.8758391766346513,296.802,1719.33,1.0,35.978,68.88130170000001,70.38520681230526,1.5039051123052474
894ba5696d3ffff,121.50077534090477,25.130597234192017,10.0,1.0,0.0,2.0,0.5,8.0,2.0,2.0,2.0,1.0,0.0,26.06,0.0,6.0,0.0,1.0,10.0,13.0,2.805894378279398e-6,51.0081633,1.0283727376965008,211.999,1210.182,0.59608,25.165,71.91040624000001,69.73369064266396,-2.176715597336056
894ba0a48abffff,121.58243302329556,25.043309994527743,1.0,1.0,0.0,5.0,0.6,5.0,3.0,2.0,2.0,1.0,1.0,37.483,0.0,13.0,0.0,3.0,12.0,24.0,2.1016527405346305e-6,52.53556850000001,1.1237926309112896,288.228,1906.506,0.40066,26.662,57.35992754000001,62.305164786038944,4.9452372460389356
894ba1d324bffff,121.60073901601169,25.05614101190872,2.0,1.0,0.0,5.0,0.75,4.0,3.0,2.0,1.0,1.0,1.0,20.491,0.0,2.0,0.0,2.0,2.0,1.0,3.1157641426502825e-6,49.2664723,1.1427165495169065,157.83,1419.228,0.22945,33.557,74.17785446,58.51468602879563,-15.663168431204376
894ba0a42bbffff,121.51151105805242,25.025901406711217,1.0,1.0,0.0,1.0,0.636,11.0,3.0,2.0,2.0,1.0,0.0,29.209,0.0,11.0,1.0,1.0,6.0,8.0,1.7518624126091456e-6,55.721865900000005,1.2929162566198993,174.753,1628.672,0.00286,41.96,72.27173018,74.73655525607226,2.464825076072259
894ba1d3277ffff,121.61214879789026,25.059249608339385,1.0,1.0,1.0,1.0,0.167,12.0,0.0,0.0,1.0,1.0,1.0,37.18,0.0,5.0,0.0,0.0,5.0,1.0,-0.0000123395734295,89.30000000000001,1.1427165495169065,99.838,1518.166,0.22945,25.062,91.9640502,79.09748725027504,-12.866562949724965
894ba0a4813ffff,121.5764849733452,25.04024498399359,2.0,1.0,0.0,5.0,0.6,5.0,3.0,2.0,2.0,1.0,1.0,28.719,2.0,11.0,0.0,0.0,11.0,49.0,-6.597271589892502e-7,62.3081633,1.123431180259538,175.659,2315.3,0.40066,22.541,77.6482833,69.25705702360824,-8.391226276391762
894ba0a4c8fffff,121.56236238850391,25.05904148568355,1.0,1.0,0.0,1.0,0.867,15.0,1.0,1.0,1.0,1.0,1.0,15.863,0.0,3.0,1.0,1.0,4.0,4.0,-2.6944667491880627e-6,68.3746356,1.3448001818961128,183.6,1762.374,0.15267,42.176,73.75636496,77.69862679451535,3.9422618345153495
894ba0a4c3bffff,121.56785002051288,25.05076100353652,1.0,1.0,0.0,2.0,0.833,6.0,3.0,2.0,1.0,1.0,1.0,26.883,0.0,12.0,0.0,1.0,9.0,10.0,2.3630999437366423e-6,54.58571430000001,1.3448001818961128,267.478,2046.118,0.15267,41.064,77.7441515,68.04849844170755,-9.69565305829245
894ba0a4d57ffff,121.5794810008162,25.05523098868096,1.0,1.0,0.0,5.0,0.75,4.0,3.0,2.0,2.0,1.0,1.0,22.216,0.0,8.0,0.0,2.0,4.0,2.0,-3.1307012322996826e-6,66.21982510000001,1.3570544322769913,113.486,1369.637,0.58423,32.853,52.575773780000006,46.9336469963588,-5.642126783641203
894ba0a450fffff,121.52570203949034,25.059602989377268,1.0,1.0,0.0,1.0,0.75,12.0,0.0,0.0,0.0,0.0,1.0,9.247,31.0,45.0,1.0,1.0,7.0,8.0,3.354985336126512e-6,48.2586006,1.344965233176035,328.12,1877.189,0.31615,36.989,59.4763007,49.208029931585834,-10.268270768414169
894ba1d3277ffff,121.61187697277023,25.059234017999486,1.0,1.0,1.0,2.0,0.9,10.0,2.0,2.0,1.0,1.0,1.0,36.648,0.0,5.0,0.0,0.0,5.0,1.0,-0.0000123395734295,89.30000000000001,1.1427165495169065,99.838,1518.166,0.22945,25.062,56.48389054,79.5474090186342,23.0635184786342
894ba0a403bffff,121.52329260071872,25.039150677385543,1.0,1.0,1.0,2.0,0.9,10.0,2.0,1.0,1.0,1.0,0.0,34.742,0.0,3.0,2.0,0.0,8.0,5.0,-7.040109787730016e-6,77.3,1.2929162566198993,131.981,2583.746,0.00286,29.276,128.95396872,130.45482827291482,1.500859552914818
894ba0a45bbffff,121.52720063995906,25.066569817749112,1.0,1.0,0.0,1.0,0.636,11.0,1.0,1.0,1.0,1.0,1.0,9.266,1.0,2.0,0.0,0.0,3.0,1.0,2.923498151032982e-6,50.04052480000001,1.344965233176035,242.422,1817.253,0.31615,40.067,62.59763706,63.74599685511822,1.1483597951182247
894ba0a4e67ffff,121.5608630336639,25.0264140055638,1.0,1.0,0.0,5.0,0.2,5.0,3.0,2.0,2.0,1.0,1.0,8.04,0.0,4.0,0.0,2.0,1.0,1.0,2.536549345924221e-6,52.3344023,1.123431180259538,278.649,1529.274,0.40066,25.702,62.18573438000001,64.37413677406568,2.188402394065669
